customer_id,gender,age,partner,number_of_dependents,married,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type
5380-AFSSK,f,44,No,0,No,No,No,No,No,Yes,Yes,Yes,Fiber Optic
5380-WJKOV,male,51,No,1,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5380-XPJNZ,F,22,No,0,NA,No,No,No,No,No,No,No,None
5382-SOYZL,m,39,No,0,No,No,No,No,No,Yes,Yes,Yes,Fiber
5382-TEMLV,Male,45,No,0,No,Yes,No,No,No,No,No,No,DSL 
5383-MMTWC,Female,75,Yes,0,Yes,No,No,No,No,No,Yes,No,Fiber
5384-ZTTWP,Female,49,Yes,1,Yes,No,No,No,No,No,No,No,None
5385-SUIRI,m,69,Yes,0,NA,Yes,No,Yes,No,Yes,Yes,Yes,Fiber
5386-THSLQ,female,65,Yes,0,Yes,No,Yes,Yes,No,Yes,No,No,Cable
5387-ASZNZ,f,72,No,0,NA,Yes,Yes,No,Yes,No,No,No,DSL 
5389-FFVKB,M,71,Yes,0,Yes,No,No,No,No,No,Yes,Yes,Fiber
5392-AKEMH,f,50,No,0,No,No,No,No,No,No,No,No,DSL 
5393-HJZSM,F,54,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Cable
5393-RXQSZ,M,40,No,0,No,No,No,No,No,No,Yes,Yes,Fiber Optic
5394-MEITZ,female,26,Yes,0,NA,No,Yes,Yes,Yes,Yes,Yes,Yes,cable
5394-SVGJV,Male,27,No,0,No,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic
5396-IZEPB,Male,37,No,0,No,No,No,No,No,No,No,No,None
5397-NSKQG,Male,39,Yes,2,Yes,Yes,No,No,No,Yes,Yes,Yes,DSL 
5397-TUPSH,male,76,Yes,0,NA,No,No,No,No,No,No,No,Optic
5399-ZIMKF,male,58,No,0,No,No,Yes,No,No,No,No,No,Fiber Optic
5402-HTOTQ,m,43,No,0,NA,No,Yes,No,No,No,No,No,DSL 
5404-GGUKR,Male,39,No,0,NA,No,Yes,No,No,No,No,No,DSL
5405-ZMYXQ,f,21,No,0,No,No,No,No,No,No,No,No,Fiber Optic
5406-KGRMX,Female,30,No,0,No,No,No,No,No,No,No,No,None
5414-OFQCB,Male,34,No,0,No,No,No,No,Yes,Yes,No,No,Optic
5419-CONWX,female,65,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber
5419-JKZNQ,m,65,Yes,0,Yes,No,No,No,No,No,No,No,Fiber
5419-JPRRN,male,32,No,0,NA,No,No,Yes,No,Yes,Yes,Yes,Optic
5419-KLXBN,f,36,Yes,0,Yes,No,Yes,Yes,No,Yes,No,No,Fiber Optic
5423-BHIXO,Female,42,No,0,NA,No,Yes,No,No,No,No,No,DSL 
5424-RLQLC,M,36,No,0,No,No,Yes,No,No,Yes,No,No,DSL
5429-LWCMV,Female,52,No,0,No,No,Yes,No,No,No,Yes,Yes,Optic
5433-KYGHE,female,53,No,1,No,Yes,No,No,Yes,No,No,No,Fiber
5438-QMDDL,female,20,Yes,0,Yes,No,Yes,No,No,No,Yes,Yes,DSL 
5439-WIKXB,male,65,Yes,0,NA,No,Yes,No,No,Yes,Yes,Yes,Optic
5440-FLBQG,m,69,Yes,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic
5440-VHLUL,m,48,No,0,No,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
5442-BHQNG,f,32,No,0,No,No,No,No,No,No,No,No,Fiber Optic
5442-BXVND,Female,49,Yes,2,Yes,No,No,No,No,No,No,No,None
5442-PPTJY,m,44,Yes,3,Yes,No,No,No,No,No,No,No,None
5442-UTCVD,M,53,No,0,No,No,No,Yes,No,No,Yes,Yes,Fiber
5442-XSDCW,M,61,Yes,0,Yes,No,No,No,No,Yes,No,No,Fiber
5443-SCMKX,female,49,Yes,0,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber
5445-GLVOT,f,64,No,0,No,Yes,No,No,No,No,No,No,Cable
5445-PZWGX,M,63,No,0,No,Yes,Yes,No,Yes,No,Yes,Yes,Fiber Optic
5445-UTODQ,f,35,Yes,0,Yes,No,No,No,No,Yes,No,No,Fiber
5446-DKWYW,F,74,Yes,1,Yes,No,No,Yes,No,Yes,No,No,DSL 
5447-VYTKW,M,53,No,0,NA,Yes,No,No,Yes,No,No,No,Cable
5447-WZAFP,f,22,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Optic
5448-VWNAM,female,49,No,3,No,Yes,Yes,No,Yes,Yes,No,No,DSL 
5449-FIBXJ,M,34,Yes,0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber
5451-MHQOF,M,64,Yes,0,Yes,No,No,No,No,No,No,No,None
5451-YHYPW,Female,75,Yes,0,NA,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic
5453-AXEPF,m,31,Yes,0,Yes,No,Yes,No,No,No,No,No,Fiber
5453-YBTWV,male,52,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Fiber
5456-ITGIC,M,76,Yes,0,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL 
5457-COLHT,male,48,Yes,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Cable
5458-CQJTA,male,56,Yes,0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,DSL
5461-QKNTN,m,71,Yes,0,Yes,No,Yes,No,Yes,Yes,No,No,Optic
5465-BUBFA,F,34,Yes,1,Yes,No,No,No,No,No,No,No,None
5468-BPMMO,male,59,Yes,0,Yes,No,No,No,No,No,No,No,None
5469-CTCWN,Male,52,Yes,0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Cable
5469-NUJUR,male,58,No,0,No,No,No,No,No,No,No,No,None
5472-CVMDX,f,21,No,0,No,Yes,No,Yes,Yes,No,No,No,DSL
5473-KHBPS,f,53,Yes,3,NA,No,Yes,Yes,No,Yes,No,No,Optic
5474-LAMUQ,Male,56,Yes,0,Yes,No,No,No,No,No,No,No,None
5478-JJVZK,F,38,No,0,No,Yes,Yes,No,No,No,No,No,DSL 
5480-HPRRX,F,80,No,0,No,No,No,No,No,No,No,No,DSL
5480-TBGPH,f,63,Yes,0,NA,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5480-XTFFL,female,60,Yes,3,Yes,No,No,No,No,No,No,No,None
5481-NTDOH,Female,67,Yes,0,NA,Yes,No,Yes,No,Yes,Yes,No,Optic
5482-NUPNA,Female,28,No,0,NA,Yes,Yes,No,Yes,No,No,No,cable
5482-PLVPE,Female,79,No,0,NA,No,No,No,No,No,No,No,DSL 
5482-VXSXJ,male,50,No,0,No,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
5485-ITNPC,Male,42,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
5485-WUYWF,m,73,No,0,No,Yes,No,Yes,No,Yes,No,No,Cable
5493-SDRDQ,Male,19,No,0,No,Yes,No,Yes,No,No,No,No,Cable
5494-HECPR,Female,34,No,0,No,No,No,No,No,Yes,No,No,Optic
5494-WOZRZ,F,40,Yes,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL 
5495-GPSRW,male,62,No,0,No,No,No,No,No,No,No,No,None
5498-IBWPI,female,34,Yes,2,Yes,No,No,No,Yes,No,No,No,cable
5498-TXHLF,f,39,Yes,0,NA,No,No,Yes,No,Yes,No,No,Fiber
5499-ECUTN,female,49,Yes,0,Yes,Yes,No,Yes,No,Yes,No,No,DSL 
5501-TVMGM,Male,21,No,0,No,No,No,No,No,No,Yes,Yes,DSL
5502-RLUYV,f,42,Yes,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber
5504-WSIUR,female,38,No,0,No,No,Yes,Yes,Yes,No,No,No,Fiber
5505-OVWQW,Female,35,No,0,No,No,No,No,No,No,No,No,None
5510-BOIUJ,Male,35,No,7,No,No,No,No,No,No,No,No,None
5512-IDZEI,Male,56,Yes,0,Yes,No,No,No,No,No,No,No,None
5514-YQENT,m,29,No,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Optic
5515-AKOAJ,F,38,No,0,NA,No,No,No,Yes,Yes,Yes,Yes,Fiber
5515-IDEJJ,M,46,Yes,1,Yes,No,No,No,No,No,No,No,None
5515-RUGKN,male,63,No,0,No,No,No,No,No,No,Yes,Yes,DSL
5519-NPHVG,Female,53,No,0,No,No,No,No,No,Yes,Yes,Yes,Fiber
5519-TEEUH,M,51,No,3,No,No,No,No,No,No,No,No,None
5519-YLDGW,Female,57,Yes,0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber
5520-FVEWJ,Female,28,Yes,0,Yes,No,Yes,Yes,No,No,No,Yes,Fiber
5522-JBWMO,Male,62,No,2,No,No,No,No,No,No,No,No,DSL
5522-NYKPB,m,26,Yes,3,NA,No,No,No,Yes,Yes,No,No,Fiber Optic
5524-KHNJP,M,35,Yes,0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Cable
5527-ACHSO,F,38,No,0,No,No,No,No,Yes,Yes,Yes,Yes,DSL 
5529-GIBVH,f,57,No,0,NA,No,No,No,No,No,No,No,None
5533-NHFRF,M,75,No,0,No,No,Yes,No,Yes,No,Yes,No,DSL 
5533-RJFTJ,Male,22,No,0,No,No,No,Yes,No,No,No,No,cable
5536-RTPWK,m,54,Yes,0,NA,No,Yes,No,No,Yes,Yes,Yes,Optic
5536-SLHPM,female,38,Yes,0,Yes,No,No,Yes,No,No,No,No,Optic
5537-UXXVS,Female,49,Yes,0,Yes,No,No,No,No,No,No,No,None
5539-HIVAK,Female,79,Yes,0,Yes,No,No,No,No,No,No,No,None
5539-TMZLF,M,69,No,0,No,No,No,No,No,No,No,No,Fiber
5542-DHSXL,F,36,Yes,0,Yes,Yes,Yes,No,No,No,No,No,Cable
5542-NKVRU,Female,24,No,0,No,No,No,No,No,No,No,No,None
5542-TBBWB,M,46,No,0,No,No,No,No,No,No,No,No,Fiber Optic
5543-QDCRY,m,38,No,0,No,No,No,No,No,Yes,No,No,DSL 
5546-BYZSM,F,52,No,0,NA,No,No,No,No,No,No,No,None
5546-QUERU,Male,42,No,0,NA,No,No,No,No,No,No,No,None
5549-ZGHFB,Male,33,Yes,1,Yes,No,No,No,No,No,No,No,None
5550-VFRLC,Female,70,No,0,No,No,No,No,No,No,No,No,Optic
5552-ZNFSJ,male,49,No,0,No,No,No,No,No,No,No,No,DSL 
5553-AOINX,Female,67,Yes,1,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Optic
5555-RNPGT,M,61,No,3,No,No,No,No,No,No,No,No,None
5561-NWEVX,female,78,Yes,0,Yes,No,No,Yes,No,No,No,No,Fiber
5562-BETPV,Male,21,Yes,0,Yes,No,No,No,No,No,No,No,None
5562-YJQGT,f,57,No,0,No,No,No,No,No,No,No,No,None
5564-NEMQO,f,80,No,0,No,No,No,Yes,No,No,No,No,Fiber
5565-FILXA,Female,76,No,0,No,No,No,No,No,Yes,Yes,No,Fiber
5566-SOEZD,m,47,Yes,3,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic
5567-GZKQY,Male,58,No,0,No,No,No,No,No,No,No,No,None
5567-WSELE,m,70,Yes,0,Yes,No,No,No,No,Yes,Yes,No,Optic
5568-DMXZS,female,36,No,0,No,No,Yes,No,Yes,Yes,No,No,Cable
5569-IDSEY,m,52,Yes,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5569-KGJHX,Female,63,Yes,0,Yes,No,No,No,No,Yes,No,No,Fiber
5569-OUICF,female,67,Yes,0,Yes,No,No,No,Yes,Yes,Yes,No,Optic
5570-PTWEH,Female,33,Yes,0,NA,No,No,No,No,No,No,No,Fiber Optic
5572-ZDXHY,female,25,No,0,NA,No,Yes,No,No,No,Yes,Yes,Fiber Optic
5574-NXZIU,Male,36,No,0,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Optic
5575-GNVDE,Male,46,No,0,No,Yes,No,Yes,No,No,No,No,DSL 
5575-TPIZQ,Male,21,No,0,No,Yes,No,No,No,Yes,No,No,Optic
5577-OTWWW,female,54,No,0,No,No,No,No,No,No,No,No,None
5578-NKCXI,F,20,Yes,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber
5583-EJXRD,male,19,Yes,2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Cable
5583-SXDAG,M,41,Yes,0,Yes,No,No,No,No,No,No,No,Optic
5590-BYNII,M,51,No,0,No,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic
5590-YRFJT,Female,44,Yes,0,Yes,No,No,No,No,No,No,No,DSL 
5590-ZSKRV,F,62,Yes,1,Yes,Yes,Yes,No,No,No,No,No,DSL
5593-SUAOO,female,60,Yes,3,NA,No,Yes,Yes,No,No,No,No,Fiber Optic
5597-GLBUC,f,48,No,0,No,No,No,Yes,No,Yes,No,No,Fiber
5598-IKHQQ,F,39,No,0,No,No,No,No,No,No,No,No,None
5599-HVLTW,female,73,No,0,No,No,No,Yes,No,No,No,No,Optic
5600-KTXFM,male,48,Yes,2,Yes,No,No,No,No,No,No,No,Fiber
5600-PDUJF,Male,60,No,0,No,No,No,No,Yes,No,No,No,DSL
5602-BVFMK,female,58,No,0,No,No,No,No,No,No,No,No,None
5605-IYGFG,Female,61,No,0,No,No,No,No,No,No,No,No,Fiber
5605-XNWEN,Male,77,Yes,0,Yes,No,No,No,No,No,No,No,None
5606-AMZBO,F,23,Yes,0,Yes,Yes,No,No,No,No,No,No,Fiber
5609-CEBID,f,77,No,0,NA,No,Yes,Yes,No,No,Yes,No,Optic
5609-IMCGG,Female,44,No,0,No,Yes,No,Yes,No,No,No,No,Optic
5614-DNZCE,f,56,No,0,NA,Yes,Yes,Yes,Yes,No,No,No,DSL
5616-PRTNT,m,30,No,3,No,No,No,No,No,No,No,No,None
5619-PTMIK,F,25,Yes,0,Yes,Yes,No,No,No,No,No,Yes,DSL
5619-XZZKR,Male,47,No,0,NA,No,No,No,No,No,No,No,None
5622-UEJFI,F,53,Yes,1,Yes,No,No,No,No,No,No,No,None
5624-BQSSA,F,19,No,0,No,No,No,No,No,No,No,No,None
5624-RYAMH,F,43,No,0,NA,No,No,No,No,No,No,No,None
5626-MGTUK,Female,50,No,0,No,Yes,No,No,No,Yes,No,No,Fiber
5627-TVBPP,Female,44,No,1,No,No,No,No,No,No,No,No,None
5628-FCGYG,m,46,No,0,No,No,No,No,No,No,Yes,Yes,Fiber
5628-RKIFK,female,76,No,0,No,Yes,No,No,No,Yes,Yes,Yes,Optic
5630-AHZIL,Female,51,No,3,No,Yes,No,No,Yes,No,Yes,Yes,DSL
5630-IXDXV,f,51,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber
5639-NTUPK,M,28,No,1,No,Yes,No,No,No,No,No,Yes,cable
5640-CAXOA,f,23,No,0,No,No,No,No,Yes,No,Yes,Yes,Cable
5641-DMBFJ,f,29,Yes,0,NA,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
5642-MHDQT,F,60,Yes,0,Yes,No,No,No,No,No,No,No,None
5644-PDMZC,f,69,No,0,NA,No,Yes,No,No,No,Yes,Yes,Fiber Optic
5647-FXOTP,F,71,Yes,0,NA,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5647-URDKA,M,27,Yes,1,Yes,No,No,No,No,No,No,No,None
5649-ANRML,Male,76,No,0,No,No,Yes,Yes,Yes,No,Yes,No,Fiber Optic
5649-RXQTV,Male,34,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Optic
5649-TJHOV,Male,68,Yes,0,NA,No,No,No,No,No,Yes,No,DSL
5649-VUKMC,f,61,No,0,No,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
5650-VDUDS,f,48,No,0,NA,No,No,No,No,No,No,No,cable
5650-YLIBA,M,60,No,0,NA,No,Yes,No,No,No,No,No,Fiber Optic
5651-CPDND,M,45,No,0,No,No,No,No,No,No,No,No,DSL 
5651-CRHKQ,f,53,Yes,0,NA,No,Yes,Yes,Yes,No,No,No,Fiber
5651-WYIPH,female,69,No,0,NA,No,Yes,No,No,No,No,No,Cable
5651-YLPRD,Female,45,Yes,3,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
5652-MSDEY,female,37,No,0,NA,No,No,No,No,No,No,No,Fiber Optic
5655-JSMZM,Male,66,No,0,No,No,No,No,No,Yes,Yes,No,Optic
5656-JAMLX,male,29,No,0,No,No,No,No,No,No,No,No,None
5656-MJEFC,Male,48,Yes,0,Yes,Yes,No,Yes,Yes,Yes,No,No,cable
5663-QBGIS,male,65,Yes,0,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber
5666-CYCYZ,Female,21,No,0,No,No,No,No,Yes,No,Yes,Yes,Fiber Optic
5666-MBJPT,m,22,No,0,No,No,No,No,No,No,No,No,None
5668-MEISB,Female,57,Yes,1,NA,Yes,Yes,Yes,Yes,Yes,No,No,Fiber
5669-SRAIP,female,55,No,0,NA,No,No,Yes,No,No,Yes,Yes,DSL 
5671-RQRLP,Female,72,Yes,0,Yes,No,No,No,No,No,No,No,Fiber
5671-UUNXD,F,79,Yes,0,NA,No,No,No,Yes,Yes,Yes,Yes,Optic
5673-FSSMF,Female,19,No,0,NA,No,No,No,No,No,Yes,Yes,cable
5673-TIYIB,m,34,No,0,No,No,Yes,Yes,Yes,No,No,No,DSL
5676-CFLYY,Male,30,Yes,0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cable
5678-VFNEQ,F,19,Yes,0,NA,Yes,No,Yes,No,Yes,Yes,Yes,Optic
5680-LQOGP,f,21,No,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,cable
5681-LLOEI,M,59,Yes,1,Yes,Yes,No,Yes,Yes,No,No,No,Fiber Optic
5684-FJVYR,Female,41,Yes,0,Yes,Yes,Yes,No,Yes,No,No,No,Optic
5685-IIXLY,f,54,Yes,0,Yes,No,Yes,No,No,No,Yes,Yes,Fiber
5686-CMAWK,m,41,No,0,NA,No,No,Yes,Yes,No,No,No,Fiber Optic
5687-DKDTV,Female,35,No,0,NA,No,No,No,No,No,No,No,None
5688-KZTSN,m,59,Yes,3,NA,No,No,No,No,No,No,No,None
5692-FPTAH,f,32,No,0,No,No,No,No,No,No,No,No,Cable
5692-ICXLW,m,75,No,0,No,No,Yes,No,No,Yes,No,No,Fiber Optic
5693-PIPCS,m,29,No,0,No,No,Yes,No,Yes,Yes,Yes,Yes,Optic
5696-CEIQJ,Male,31,Yes,3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Optic
5696-EXCYS,m,50,NA,0,No,No,No,No,No,No,No,No,None
5696-JVVQY,f,56,Yes,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,DSL
5696-QURRL,m,31,No,0,No,No,No,No,No,No,No,No,DSL
5697-GOMBF,Female,75,Yes,3,Yes,No,No,No,No,Yes,No,No,DSL
5698-BQJOH,Female,41,No,2,No,No,No,No,No,Yes,Yes,Yes,Optic
5699-BNCAS,male,79,No,0,No,No,No,No,No,No,No,No,None
5701-GUXDC,female,24,Yes,0,NA,Yes,No,Yes,No,No,No,No,DSL
5701-SVCWR,f,45,No,1,No,No,No,No,No,No,No,No,None
5701-YVSVF,Female,68,Yes,0,NA,No,No,No,Yes,Yes,No,No,Optic
5701-ZIKJE,Male,28,No,0,No,No,No,No,Yes,No,No,Yes,DSL
5702-KVQRD,Male,34,Yes,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
5702-SKUOB,Female,34,Yes,0,NA,No,No,No,No,No,No,No,None
5707-ORNDZ,Male,79,No,0,No,Yes,No,No,No,No,No,No,DSL
5707-ZMDJP,M,61,Yes,2,NA,Yes,Yes,No,Yes,Yes,No,No,DSL
5708-EVONK,f,37,Yes,0,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber Optic
5709-LVOEQ,F,40,Yes,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL
5712-AHQNN,F,36,No,0,No,No,Yes,Yes,No,Yes,No,No,Fiber
5712-PTIWW,male,46,No,0,NA,No,No,Yes,Yes,No,No,No,Fiber Optic
5712-VBOXD,F,53,No,0,No,No,No,No,No,No,No,No,None
5716-EZXZN,Female,56,Yes,0,Yes,Yes,Yes,No,Yes,Yes,No,No,Fiber
5716-LIBJC,F,29,No,2,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5724-BIDBU,Male,29,Yes,0,Yes,Yes,No,No,No,No,No,No,cable
5726-CVNYA,f,44,Yes,0,Yes,No,No,No,No,No,No,No,None
5727-MYATE,M,64,Yes,2,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL 
5729-KLZAR,Female,22,Yes,0,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
5730-DBDSI,m,50,No,0,No,No,No,No,No,No,No,No,None
5730-RIITO,f,73,No,0,No,Yes,Yes,No,No,No,No,No,DSL
5732-IKGQH,Male,79,Yes,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Fiber
5734-EJKXG,f,25,No,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Optic
5736-YEJAX,Male,23,No,0,No,Yes,Yes,Yes,Yes,Yes,No,No,DSL
5740-YHGTW,Male,62,Yes,3,Yes,Yes,Yes,No,No,Yes,No,No,Fiber Optic
5743-KHMNA,m,43,No,0,No,No,No,No,No,No,No,No,None
5747-PMBSQ,male,72,Yes,0,NA,No,Yes,Yes,Yes,Yes,No,No,Fiber Optic
5748-RNCJT,M,58,No,0,No,No,No,Yes,Yes,Yes,Yes,Yes,Fiber
5751-USDBL,male,37,Yes,1,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Cable
5753-QQWPW,F,57,No,0,No,Yes,Yes,No,Yes,No,No,No,DSL 
5756-JYOJT,f,55,No,0,NA,No,No,Yes,Yes,No,Yes,Yes,cable
5756-OZRIO,m,73,Yes,0,Yes,No,Yes,No,No,No,Yes,Yes,DSL
5759-RCVCB,Female,20,No,0,No,No,No,No,No,Yes,No,No,DSL 
5760-FXFVO,M,55,No,0,No,Yes,Yes,No,No,No,No,No,Fiber Optic
5760-IFJOZ,male,57,No,0,NA,No,Yes,Yes,No,Yes,Yes,Yes,Optic
5760-WRAHC,F,78,No,0,No,Yes,No,Yes,Yes,No,Yes,Yes,DSL 
5762-TJXGK,F,40,No,0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL
5766-FTRTS,m,35,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
5766-XQXMQ,f,45,No,0,NA,Yes,Yes,Yes,No,No,Yes,Yes,DSL
5766-ZJYBB,m,52,No,0,No,No,No,No,No,No,No,No,None
5774-QPLTF,male,40,Yes,2,Yes,No,No,No,No,No,No,No,None
5774-XZTQC,female,30,Yes,1,Yes,No,No,No,No,No,No,No,None
5777-KJIRB,Female,61,No,0,No,No,No,Yes,No,No,No,No,cable
5777-ZPQNC,female,35,No,0,No,No,No,No,No,No,No,No,None
5778-BVOFB,F,33,No,0,No,No,No,No,Yes,Yes,No,No,cable
5780-INQIK,F,52,No,0,No,No,No,No,Yes,No,No,No,DSL
5781-BKHOP,f,48,Yes,0,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber
5781-RFZRP,male,34,Yes,0,Yes,Yes,Yes,No,Yes,Yes,No,No,DSL
5787-KXGIY,male,54,Yes,0,Yes,No,No,No,No,No,No,No,None
5788-YPOEG,F,41,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL 
5789-LDFXO,Male,60,No,0,No,No,No,No,No,No,No,No,None
5791-KAJFD,F,58,Yes,0,Yes,Yes,No,Yes,No,No,Yes,Yes,DSL 
5792-JALQC,Female,78,No,0,No,Yes,No,Yes,No,No,No,No,DSL 
5793-YOLJN,F,53,Yes,3,NA,No,No,No,No,No,No,No,None
5795-BKOYE,F,47,Yes,1,Yes,No,Yes,Yes,Yes,No,No,No,DSL 
5795-KTGUD,Female,61,Yes,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Optic
5797-APWZC,female,41,No,0,No,No,No,No,No,Yes,Yes,Yes,Fiber
5799-JRCZO,Female,48,No,1,No,No,No,No,No,No,No,No,None
5802-ADBRC,f,57,Yes,0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic
5803-NQJZO,Male,46,Yes,0,Yes,Yes,Yes,Yes,Yes,No,No,No,cable
5804-HYIEZ,male,40,Yes,1,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber
5804-JMYIO,f,40,Yes,3,Yes,No,No,No,No,No,No,No,None
5804-LEPIM,f,74,No,0,NA,No,No,No,No,No,No,No,Fiber Optic
5808-TOTXO,f,37,No,2,No,No,No,No,No,No,No,No,None
5811-IWXYM,F,20,Yes,1,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
5813-UECBU,M,78,No,0,No,No,Yes,Yes,No,No,No,No,Fiber
5815-HGGHV,m,45,Yes,0,Yes,Yes,No,No,Yes,No,Yes,Yes,DSL 
5816-JMLGY,F,28,Yes,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
5816-QVHRX,F,26,No,0,No,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic
5816-SCGFC,Female,73,No,0,No,No,Yes,No,No,No,No,No,cable
5820-PTRYM,Female,75,NA,0,Yes,Yes,Yes,Yes,Yes,No,No,No,Cable
5821-MMEIL,F,43,Yes,0,NA,No,No,No,No,No,No,No,None
5825-XJOCM,male,39,No,3,No,Yes,Yes,Yes,No,No,No,No,cable
5827-MWCZK,M,39,Yes,3,Yes,No,Yes,No,Yes,Yes,No,No,Fiber Optic
5828-AVIPD,m,29,Yes,0,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber
5828-DWPIL,M,68,Yes,0,NA,Yes,Yes,Yes,No,No,No,No,Fiber Optic
5829-NVSQN,F,38,Yes,0,NA,Yes,No,Yes,Yes,No,Yes,Yes,DSL
5832-EXGTT,M,28,Yes,3,Yes,Yes,No,No,No,No,Yes,Yes,DSL 
5832-TRLPB,m,30,No,0,No,No,No,Yes,Yes,Yes,Yes,Yes,Cable
5832-XKAES,m,56,No,0,No,No,No,No,No,No,No,No,Fiber Optic
5834-ASPWA,Male,55,No,0,No,No,No,No,No,No,No,No,Fiber Optic
5835-BEQEU,male,44,NA,0,No,No,No,No,No,No,No,No,Fiber Optic
5837-LXSDN,F,63,Yes,3,Yes,No,Yes,No,No,Yes,No,No,Cable
5839-SUYVZ,male,21,No,0,No,No,No,No,Yes,No,No,No,Fiber
5840-NVDCG,female,32,Yes,1,NA,Yes,Yes,No,Yes,No,Yes,Yes,Cable
5842-POCOP,F,37,Yes,0,Yes,Yes,No,Yes,No,No,Yes,Yes,Cable
5843-TTHGI,female,30,No,0,No,No,No,Yes,No,No,No,No,DSL 
5844-QVTAT,F,24,Yes,0,Yes,Yes,Yes,Yes,No,No,No,No,cable
5845-BZZIB,male,37,Yes,3,Yes,No,No,No,No,No,No,No,None
5846-ABOBJ,m,24,Yes,0,Yes,No,No,No,No,No,No,No,None
5846-NEQVZ,M,19,Yes,0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Cable
5846-QFDFI,female,21,Yes,1,NA,No,Yes,Yes,Yes,No,No,Yes,Fiber Optic
5847-MXBEO,m,42,No,0,No,No,No,No,No,No,No,No,None
5848-FHRFC,f,49,No,0,No,No,No,No,No,No,No,No,None
5849-ASHZJ,M,26,No,3,No,No,No,No,No,No,No,No,None
5850-BDWCY,Female,64,No,0,No,No,No,No,No,No,No,No,None
