customer_id,tenure,internet_service,phone_service,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals
5445-GLVOT,22,Yes,Yes,No,11,Yes,Offer D,No,0
5445-PZWGX,62,Yes,Yes,Yes,21,No,Offer B,No,0
5445-UTODQ,7,Yes,Yes,No,27,Yes,None,Yes,1
5446-DKWYW,61,Yes,Yes,Yes,10,Yes,Offer B,Yes,9
5447-VYTKW,27,Yes,Yes,No,28,Yes,None,No,0
5447-WZAFP,53,Yes,Yes,No,73,Yes,Offer B,No,0
5448-VWNAM,19,Yes,Yes,Yes,57,Yes,Offer D,No,0
5449-FIBXJ,19,Yes,Yes,Yes,22,Yes,Offer D,Yes,1
5451-MHQOF,56,No,Yes,Yes,0,No,None,Yes,7
5451-YHYPW,72,Yes,Yes,Yes,24,No,Offer A,Yes,2
5453-AXEPF,17,Yes,Yes,Yes,8,Yes,Offer D,Yes,7
5453-YBTWV,70,Yes,Yes,No,19,Yes,None,Yes,10
5456-ITGIC,72,Yes,No,No,9,Yes,None,Yes,9
5457-COLHT,69,Yes,Yes,No,53,Yes,None,Yes,5
5458-CQJTA,65,Yes,Yes,No,30,Yes,Offer B,Yes,1
5461-QKNTN,43,Yes,Yes,Yes,5,Yes,None,Yes,1
5465-BUBFA,41,No,Yes,No,0,No,Offer B,Yes,1
5468-BPMMO,46,No,Yes,No,0,No,None,Yes,3
5469-CTCWN,61,Yes,Yes,Yes,21,Yes,None,Yes,1
5469-NUJUR,19,No,Yes,No,0,No,None,No,0
5472-CVMDX,68,Yes,No,No,58,Yes,None,No,0
5473-KHBPS,52,Yes,Yes,Yes,20,Yes,Offer B,Yes,8
5474-LAMUQ,24,No,Yes,No,0,No,Offer C,Yes,9
5478-JJVZK,33,Yes,Yes,Yes,24,Yes,None,No,0
5480-HPRRX,3,Yes,No,No,30,Yes,None,No,0
5480-TBGPH,24,Yes,Yes,No,28,Yes,None,No,0
5480-XTFFL,31,No,Yes,No,0,No,Offer C,Yes,3
5481-NTDOH,67,Yes,Yes,Yes,20,Yes,None,Yes,8
5482-NUPNA,4,Yes,Yes,No,59,Yes,None,No,0
5482-PLVPE,2,Yes,No,No,11,Yes,None,No,0
5482-VXSXJ,22,Yes,Yes,No,17,Yes,None,No,0
5485-ITNPC,66,Yes,Yes,No,10,Yes,None,Yes,2
5485-WUYWF,2,Yes,Yes,No,24,Yes,None,No,0
5493-SDRDQ,2,Yes,Yes,No,52,Yes,Offer E,No,0
5494-HECPR,1,Yes,Yes,No,3,Yes,Offer E,No,0
5494-WOZRZ,71,Yes,Yes,No,23,Yes,None,No,0
5495-GPSRW,20,No,Yes,No,0,No,None,No,0
5498-IBWPI,66,Yes,Yes,No,27,Yes,Offer A,Yes,1
5498-TXHLF,34,Yes,Yes,Yes,4,Yes,None,Yes,1
5499-ECUTN,47,Yes,Yes,No,11,No,None,Yes,1
5501-TVMGM,1,Yes,Yes,No,69,No,None,No,0
5502-RLUYV,69,Yes,Yes,Yes,27,Yes,None,Yes,1
5504-WSIUR,70,Yes,Yes,Yes,3,No,None,No,0
5505-OVWQW,17,No,Yes,No,0,No,None,No,0
5510-BOIUJ,1,No,Yes,No,0,No,None,No,0
5512-IDZEI,46,No,Yes,Yes,0,No,None,Yes,1
5514-YQENT,41,Yes,Yes,No,59,Yes,None,No,0
5515-AKOAJ,54,Yes,Yes,Yes,9,Yes,None,No,0
5515-IDEJJ,1,No,Yes,No,0,No,Offer E,Yes,4
5515-RUGKN,8,Yes,Yes,No,26,Yes,None,No,0
5519-NPHVG,12,Yes,Yes,Yes,24,No,None,No,0
5519-TEEUH,33,No,Yes,No,0,No,Offer C,No,0
5519-YLDGW,21,Yes,Yes,Yes,16,Yes,Offer D,Yes,1
5520-FVEWJ,12,Yes,Yes,Yes,59,Yes,None,Yes,1
5522-JBWMO,1,Yes,Yes,No,29,Yes,None,No,0
5522-NYKPB,25,Yes,Yes,No,59,Yes,Offer C,No,0
5524-KHNJP,33,Yes,Yes,No,30,Yes,Offer C,Yes,7
5527-ACHSO,11,Yes,Yes,No,12,Yes,None,No,0
5529-GIBVH,47,No,Yes,No,0,No,None,No,0
5533-NHFRF,7,Yes,No,No,26,Yes,None,No,0
5533-RJFTJ,49,Yes,No,No,58,Yes,Offer B,No,0
5536-RTPWK,49,Yes,Yes,Yes,22,Yes,Offer B,Yes,1
5536-SLHPM,55,Yes,Yes,Yes,4,Yes,None,Yes,5
5537-UXXVS,20,No,Yes,No,0,No,Offer D,No,0
5539-HIVAK,28,No,Yes,Yes,0,No,None,Yes,8
5539-TMZLF,1,Yes,Yes,No,5,Yes,None,No,0
5542-DHSXL,4,Yes,Yes,No,3,Yes,None,Yes,2
5542-NKVRU,42,No,Yes,No,0,No,Offer B,No,0
5542-TBBWB,1,Yes,Yes,No,14,No,None,No,0
5543-QDCRY,4,Yes,Yes,No,30,Yes,None,No,0
5546-BYZSM,41,No,Yes,No,0,No,Offer B,No,0
5546-QUERU,13,No,Yes,No,0,No,None,No,0
5549-ZGHFB,50,No,Yes,Yes,0,No,None,Yes,3
5550-VFRLC,1,Yes,Yes,No,30,No,None,No,0
5552-ZNFSJ,1,Yes,Yes,No,28,Yes,None,No,0
5553-AOINX,66,Yes,Yes,Yes,30,Yes,None,Yes,6
5555-RNPGT,10,No,Yes,Yes,0,No,Offer D,No,0
5561-NWEVX,2,Yes,Yes,Yes,18,Yes,Offer E,Yes,1
5562-BETPV,1,No,Yes,No,0,No,Offer E,Yes,1
5562-YJQGT,2,No,Yes,No,0,No,None,No,0
5564-NEMQO,1,Yes,Yes,No,17,No,Offer E,No,0
5565-FILXA,16,Yes,Yes,Yes,16,Yes,None,No,0
5566-SOEZD,27,Yes,Yes,No,53,Yes,None,Yes,1
5567-GZKQY,58,No,Yes,No,0,No,Offer B,No,0
5567-WSELE,3,Yes,Yes,Yes,27,Yes,Offer E,Yes,1
5568-DMXZS,8,Yes,Yes,No,16,Yes,Offer E,No,0
5569-IDSEY,71,Yes,Yes,Yes,28,Yes,Offer A,Yes,8
5569-KGJHX,9,Yes,Yes,Yes,5,No,Offer E,Yes,1
5569-OUICF,28,Yes,Yes,Yes,20,Yes,Offer C,Yes,1
5570-PTWEH,3,Yes,Yes,Yes,29,Yes,None,Yes,1
5572-ZDXHY,22,Yes,Yes,No,52,Yes,None,No,0
5574-NXZIU,63,Yes,Yes,No,17,Yes,None,No,0
5575-GNVDE,34,Yes,Yes,No,16,Yes,None,No,0
5575-TPIZQ,46,Yes,Yes,Yes,73,Yes,Offer B,No,0
5577-OTWWW,15,No,Yes,No,0,No,Offer D,No,0
5578-NKCXI,58,Yes,Yes,No,76,Yes,None,Yes,9
5583-EJXRD,44,Yes,No,No,59,Yes,None,Yes,1
5583-SXDAG,1,Yes,Yes,No,18,No,Offer E,Yes,1
5590-BYNII,22,Yes,Yes,Yes,17,Yes,None,No,0
5590-YRFJT,20,Yes,No,No,10,Yes,None,Yes,1
5590-ZSKRV,8,Yes,Yes,No,18,Yes,Offer E,Yes,1
5593-SUAOO,24,Yes,Yes,Yes,53,Yes,None,Yes,6
5597-GLBUC,1,Yes,Yes,No,23,Yes,Offer E,No,0
5598-IKHQQ,72,No,Yes,Yes,0,No,Offer A,No,0
5599-HVLTW,14,Yes,Yes,Yes,3,Yes,None,No,0
5600-KTXFM,2,Yes,Yes,No,19,Yes,Offer E,Yes,6
5600-PDUJF,6,Yes,Yes,No,22,Yes,None,No,0
5602-BVFMK,12,No,Yes,No,0,No,None,No,0
5605-IYGFG,7,Yes,Yes,No,4,Yes,None,No,0
5605-XNWEN,72,No,Yes,Yes,0,No,None,No,0
5606-AMZBO,10,Yes,Yes,Yes,42,Yes,None,Yes,4
5609-CEBID,20,Yes,Yes,Yes,12,No,None,No,0
5609-IMCGG,15,Yes,Yes,Yes,4,Yes,Offer D,No,0
5614-DNZCE,58,Yes,Yes,No,16,Yes,None,No,0
5616-PRTNT,20,No,Yes,No,0,No,None,No,0
5619-PTMIK,46,Yes,Yes,Yes,82,Yes,Offer B,Yes,1
5619-XZZKR,4,No,Yes,No,0,No,None,No,0
5622-UEJFI,35,No,Yes,Yes,0,No,None,Yes,9
5624-BQSSA,1,No,Yes,No,0,No,None,No,0
5624-RYAMH,9,No,Yes,No,0,No,None,No,0
5626-MGTUK,20,Yes,Yes,Yes,25,No,None,No,0
5627-TVBPP,35,No,Yes,No,0,No,None,No,0
5628-FCGYG,21,Yes,Yes,Yes,9,Yes,None,No,0
5628-RKIFK,49,Yes,Yes,Yes,14,Yes,None,No,0
5630-AHZIL,3,Yes,Yes,No,56,No,Offer E,No,0
5630-IXDXV,47,Yes,Yes,Yes,10,Yes,Offer B,No,0
5639-NTUPK,13,Yes,Yes,No,59,Yes,Offer D,No,0
5640-CAXOA,30,Yes,No,No,42,Yes,None,No,0
5641-DMBFJ,58,Yes,Yes,Yes,59,Yes,None,Yes,1
5642-MHDQT,53,No,Yes,No,0,No,Offer B,Yes,6
5644-PDMZC,2,Yes,Yes,Yes,19,Yes,None,No,0
5647-FXOTP,60,Yes,Yes,Yes,25,No,Offer B,Yes,1
5647-URDKA,8,No,Yes,No,0,No,None,Yes,8
5649-ANRML,2,Yes,Yes,No,20,Yes,Offer E,No,0
5649-RXQTV,51,Yes,Yes,No,2,Yes,Offer B,No,0
5649-TJHOV,27,Yes,No,No,25,No,Offer C,Yes,1
5649-VUKMC,12,Yes,Yes,No,16,Yes,None,No,0
5650-VDUDS,4,Yes,No,No,16,Yes,Offer E,No,0
5650-YLIBA,31,Yes,Yes,Yes,12,Yes,None,No,0
5651-CPDND,10,Yes,Yes,No,14,Yes,Offer D,No,0
5651-CRHKQ,41,Yes,Yes,No,16,Yes,None,Yes,3
5651-WYIPH,18,Yes,Yes,No,23,Yes,None,No,0
5651-YLPRD,32,Yes,Yes,No,57,No,None,Yes,7
5652-MSDEY,10,Yes,Yes,Yes,21,Yes,None,No,0
5655-JSMZM,49,Yes,Yes,Yes,2,Yes,Offer B,No,0
5656-JAMLX,62,No,Yes,No,0,No,None,No,0
5656-MJEFC,42,Yes,No,No,8,Yes,Offer B,Yes,10
5663-QBGIS,72,Yes,Yes,Yes,30,Yes,None,No,0
5666-CYCYZ,24,Yes,Yes,Yes,52,Yes,None,No,0
5666-MBJPT,65,No,Yes,Yes,0,No,Offer B,No,0
5668-MEISB,72,Yes,Yes,Yes,14,Yes,None,Yes,1
5669-SRAIP,5,Yes,No,No,2,Yes,Offer E,No,0
5671-RQRLP,70,Yes,Yes,Yes,3,Yes,Offer A,Yes,4
5671-UUNXD,50,Yes,Yes,Yes,23,Yes,None,Yes,1
5673-FSSMF,1,Yes,Yes,Yes,59,No,Offer E,No,0
5673-TIYIB,2,Yes,No,No,8,Yes,Offer E,No,0
5676-CFLYY,71,Yes,Yes,No,59,Yes,Offer A,Yes,4
5678-VFNEQ,71,Yes,Yes,Yes,82,Yes,Offer A,Yes,8
5680-LQOGP,68,Yes,Yes,No,59,No,Offer A,No,0
5681-LLOEI,43,Yes,Yes,Yes,25,Yes,None,Yes,11
5684-FJVYR,72,Yes,Yes,Yes,25,Yes,Offer A,Yes,9
5685-IIXLY,5,Yes,Yes,No,23,Yes,None,Yes,1
5686-CMAWK,17,Yes,Yes,Yes,4,Yes,None,No,0
5687-DKDTV,4,No,Yes,No,0,No,None,No,0
5688-KZTSN,15,No,Yes,No,0,No,None,Yes,1
5692-FPTAH,1,Yes,Yes,No,26,Yes,None,No,0
5692-ICXLW,31,Yes,Yes,Yes,24,No,None,No,0
5693-PIPCS,41,Yes,Yes,No,59,Yes,Offer B,No,0
5696-CEIQJ,67,Yes,Yes,No,76,Yes,Offer A,Yes,4
5696-EXCYS,17,No,Yes,No,0,No,Offer D,No,0
5696-JVVQY,48,Yes,Yes,No,57,No,Offer B,Yes,1
5696-QURRL,1,Yes,Yes,No,26,No,None,No,0
5697-GOMBF,28,Yes,No,No,58,No,None,Yes,3
5698-BQJOH,9,Yes,Yes,Yes,29,Yes,None,No,0
5699-BNCAS,71,No,Yes,Yes,0,No,Offer A,No,0
5701-GUXDC,26,Yes,No,No,51,Yes,None,Yes,4
5701-SVCWR,1,No,Yes,Yes,0,No,Offer E,No,0
5701-YVSVF,11,Yes,Yes,No,2,Yes,Offer D,Yes,9
5701-ZIKJE,13,Yes,Yes,No,59,Yes,Offer D,No,0
5702-KVQRD,71,Yes,Yes,No,19,Yes,Offer A,Yes,2
5702-SKUOB,4,No,Yes,No,0,No,None,Yes,1
5707-ORNDZ,9,Yes,Yes,Yes,7,Yes,Offer E,No,0
5707-ZMDJP,53,Yes,Yes,No,16,Yes,None,Yes,3
5708-EVONK,58,Yes,Yes,Yes,20,Yes,None,Yes,1
5709-LVOEQ,0,Yes,Yes,No,5,Yes,None,Yes,8
5712-AHQNN,43,Yes,Yes,No,12,Yes,None,No,0
5712-PTIWW,2,Yes,Yes,No,2,Yes,Offer E,No,0
5712-VBOXD,4,No,Yes,No,0,No,Offer E,No,0
5716-EZXZN,65,Yes,Yes,Yes,13,Yes,None,Yes,5
5716-LIBJC,13,Yes,Yes,Yes,27,Yes,Offer D,No,0
5724-BIDBU,49,Yes,Yes,Yes,52,Yes,None,Yes,3
5726-CVNYA,8,No,Yes,No,0,No,Offer E,Yes,8
5727-MYATE,72,Yes,Yes,Yes,26,Yes,Offer A,Yes,1
5729-KLZAR,4,Yes,Yes,No,59,No,Offer E,Yes,1
5730-DBDSI,66,No,Yes,No,0,No,Offer A,No,0
5730-RIITO,43,Yes,No,No,18,No,None,No,0
5732-IKGQH,52,Yes,Yes,No,11,Yes,None,Yes,5
5734-EJKXG,61,Yes,Yes,Yes,42,Yes,Offer B,No,0
5736-YEJAX,69,Yes,Yes,Yes,46,No,Offer A,No,0
5740-YHGTW,70,Yes,Yes,Yes,53,Yes,None,Yes,8
5743-KHMNA,71,No,Yes,Yes,0,No,None,No,0
5747-PMBSQ,10,Yes,Yes,No,30,No,None,Yes,1
5748-RNCJT,69,Yes,Yes,Yes,11,Yes,Offer A,No,0
5751-USDBL,46,Yes,Yes,No,10,Yes,None,Yes,1
5753-QQWPW,28,Yes,Yes,No,11,Yes,Offer C,No,0
5756-JYOJT,11,Yes,Yes,No,23,Yes,None,No,0
5756-OZRIO,61,Yes,Yes,Yes,20,Yes,None,Yes,9
5759-RCVCB,3,Yes,No,No,30,Yes,Offer E,No,0
5760-FXFVO,6,Yes,Yes,No,28,Yes,Offer E,No,0
5760-IFJOZ,3,Yes,Yes,Yes,22,Yes,None,No,0
5760-WRAHC,22,Yes,Yes,No,28,Yes,Offer D,No,0
5762-TJXGK,52,Yes,No,No,19,Yes,Offer B,No,0
5766-FTRTS,72,Yes,Yes,No,26,Yes,Offer A,Yes,8
5766-XQXMQ,29,Yes,Yes,No,19,Yes,None,No,0
5766-ZJYBB,1,No,Yes,No,0,No,None,No,0
5774-QPLTF,50,No,Yes,No,0,No,None,Yes,9
5774-XZTQC,7,No,Yes,No,0,No,Offer E,Yes,3
5777-KJIRB,40,Yes,Yes,No,6,Yes,None,No,0
5777-ZPQNC,12,No,Yes,No,0,No,Offer D,No,0
5778-BVOFB,9,Yes,Yes,No,20,Yes,Offer E,No,0
5780-INQIK,8,Yes,Yes,No,6,Yes,None,No,0
5781-BKHOP,72,Yes,Yes,Yes,28,Yes,Offer A,Yes,10
5781-RFZRP,71,Yes,Yes,Yes,5,Yes,None,Yes,7
5787-KXGIY,72,No,Yes,No,0,No,None,Yes,3
5788-YPOEG,34,Yes,Yes,No,16,Yes,Offer C,Yes,9
5789-LDFXO,24,No,Yes,Yes,0,No,Offer C,No,0
5791-KAJFD,56,Yes,Yes,Yes,8,Yes,None,Yes,2
5792-JALQC,52,Yes,Yes,Yes,3,Yes,Offer B,No,0
5793-YOLJN,55,No,Yes,No,0,No,Offer B,Yes,8
5795-BKOYE,69,Yes,Yes,No,19,Yes,Offer A,Yes,5
5795-KTGUD,68,Yes,Yes,Yes,14,Yes,Offer A,Yes,2
5797-APWZC,1,Yes,Yes,No,22,Yes,Offer E,No,0
5799-JRCZO,63,No,Yes,No,0,No,None,No,0
5802-ADBRC,50,Yes,Yes,Yes,7,Yes,Offer B,Yes,7
5803-NQJZO,72,Yes,Yes,Yes,6,Yes,None,Yes,1
5804-HYIEZ,70,Yes,Yes,Yes,13,Yes,Offer A,Yes,1
5804-JMYIO,39,No,Yes,No,0,No,Offer C,Yes,6
5804-LEPIM,2,Yes,Yes,No,10,Yes,Offer E,No,0
5808-TOTXO,3,No,Yes,No,0,No,None,No,0
5811-IWXYM,52,Yes,Yes,Yes,52,Yes,Offer B,Yes,1
5813-UECBU,33,Yes,Yes,Yes,2,Yes,None,No,0
5815-HGGHV,20,Yes,Yes,No,18,No,Offer D,Yes,3
5816-JMLGY,70,Yes,Yes,No,52,Yes,None,Yes,4
5816-QVHRX,37,Yes,Yes,Yes,82,Yes,None,No,0
5816-SCGFC,7,Yes,Yes,No,18,Yes,None,No,0
5820-PTRYM,56,Yes,Yes,Yes,18,Yes,None,Yes,1
5821-MMEIL,57,No,Yes,No,0,No,None,Yes,6
5825-XJOCM,48,Yes,Yes,Yes,53,Yes,None,No,0
5827-MWCZK,56,Yes,Yes,Yes,53,Yes,Offer B,Yes,4
5828-AVIPD,19,Yes,Yes,Yes,51,Yes,None,Yes,1
5828-DWPIL,62,Yes,Yes,Yes,3,Yes,None,Yes,4
5829-NVSQN,23,Yes,Yes,No,29,Yes,None,Yes,3
5832-EXGTT,29,Yes,Yes,No,73,Yes,None,Yes,9
5832-TRLPB,29,Yes,Yes,No,27,Yes,None,No,0
5832-XKAES,2,Yes,Yes,No,27,Yes,Offer E,No,0
5834-ASPWA,1,Yes,Yes,Yes,15,Yes,None,No,0
5835-BEQEU,3,Yes,Yes,Yes,23,No,None,No,0
5837-LXSDN,21,Yes,Yes,No,30,Yes,None,Yes,1
5839-SUYVZ,16,Yes,Yes,No,82,Yes,None,No,0
5840-NVDCG,16,Yes,Yes,No,30,Yes,None,Yes,10
5842-POCOP,5,Yes,Yes,No,27,Yes,None,Yes,1
5843-TTHGI,18,Yes,Yes,No,69,No,None,No,0
5844-QVTAT,33,Yes,Yes,No,27,Yes,Offer C,Yes,8
5845-BZZIB,35,No,Yes,No,0,No,None,Yes,7
5846-ABOBJ,71,No,Yes,Yes,0,No,None,Yes,2
5846-NEQVZ,71,Yes,Yes,No,58,Yes,None,Yes,3
5846-QFDFI,33,Yes,Yes,Yes,73,Yes,Offer C,Yes,6
5847-MXBEO,22,No,Yes,No,0,No,Offer D,No,0
5848-FHRFC,68,No,Yes,No,0,No,Offer A,No,0
5849-ASHZJ,27,No,Yes,No,0,No,None,No,0
5850-BDWCY,6,No,Yes,No,0,No,Offer E,No,0
5854-KSRBJ,70,No,Yes,Yes,0,No,Offer A,Yes,10
5855-EIBDE,49,Yes,Yes,Yes,12,Yes,None,Yes,10
5857-TYBCJ,44,Yes,Yes,Yes,30,Yes,Offer B,Yes,6
5857-XRECV,2,No,Yes,No,0,No,None,No,0
5858-EAFCZ,1,Yes,Yes,No,16,Yes,None,No,0
5859-HZYLF,26,No,Yes,No,0,No,None,Yes,9
5862-BRIXZ,46,Yes,No,No,13,Yes,Offer B,No,0
5863-OOKCL,10,No,Yes,No,0,No,Offer D,No,0
5868-CZJDR,1,Yes,No,No,6,No,Offer E,No,0
5868-YTYKS,1,No,Yes,No,0,No,Offer E,No,0
5868-YWPDW,6,Yes,Yes,No,25,Yes,None,Yes,1
5871-DGTXZ,32,No,Yes,No,0,No,Offer C,No,0
5872-OEQNH,60,Yes,No,No,73,Yes,Offer B,No,0
5875-YPQFJ,1,Yes,Yes,No,28,Yes,Offer E,No,0
5876-HZVZM,6,Yes,Yes,No,20,No,Offer E,Yes,1
5876-QMYLD,23,No,Yes,No,0,No,None,Yes,10
5879-HMFFH,72,Yes,Yes,Yes,24,Yes,None,Yes,1
5879-SESNB,11,Yes,Yes,Yes,23,Yes,Offer D,No,0
5882-CMAZQ,5,Yes,No,No,19,Yes,None,Yes,9
5883-GTGVD,19,Yes,Yes,Yes,18,Yes,Offer D,No,0
5884-FBCTL,72,No,Yes,Yes,0,No,None,Yes,4
5884-GCYMI,1,Yes,Yes,No,20,Yes,Offer E,No,0
5886-VLQVU,35,Yes,Yes,Yes,51,No,None,No,0
5887-IKKYO,58,Yes,Yes,Yes,23,Yes,Offer B,Yes,2
5889-JTMUL,50,Yes,Yes,Yes,4,No,Offer B,Yes,1
5889-LFOLL,13,Yes,Yes,Yes,42,Yes,Offer D,No,0
5893-KCLGT,72,No,Yes,No,0,No,None,No,0
5893-PYOLZ,56,Yes,Yes,No,21,Yes,Offer B,No,0
5895-QSXOD,9,Yes,Yes,No,24,Yes,None,No,0
5896-NPFWW,3,Yes,Yes,No,51,Yes,None,Yes,1
5897-ZYEKH,67,Yes,Yes,Yes,10,Yes,None,Yes,3
5898-IGSLP,31,Yes,Yes,Yes,57,Yes,Offer C,Yes,1
5899-MQZZL,13,Yes,Yes,Yes,48,Yes,Offer D,No,0
5899-OUVKV,31,Yes,Yes,No,18,Yes,None,No,0
5902-WBLSE,70,No,Yes,No,0,No,None,No,0
5906-BFOZT,1,No,Yes,No,0,No,None,No,0
5906-CVLHP,45,Yes,Yes,No,26,Yes,None,Yes,1
5906-DVAPM,55,Yes,Yes,Yes,51,Yes,None,Yes,7
5908-QMGOE,15,Yes,Yes,Yes,9,Yes,None,No,0
5909-ECHUI,1,Yes,Yes,No,22,Yes,None,No,0
5913-INRQV,34,Yes,Yes,No,18,Yes,None,Yes,7
5914-DVBWJ,18,Yes,Yes,Yes,21,Yes,None,No,0
5914-GXMDA,32,No,Yes,No,0,No,None,Yes,1
5914-XRFQB,72,Yes,Yes,Yes,6,Yes,None,No,0
5915-ANOEI,70,Yes,Yes,Yes,2,Yes,None,Yes,1
5915-DGNVC,49,Yes,Yes,Yes,30,Yes,Offer B,Yes,9
5916-QEWPT,2,Yes,Yes,No,23,Yes,Offer E,Yes,1
5917-HBSDW,37,No,Yes,No,0,No,None,Yes,1
5917-RYRMG,32,No,Yes,No,0,No,None,No,0
5918-VUKWP,32,No,Yes,No,0,No,Offer C,No,0
5919-TMRGD,1,Yes,Yes,No,57,Yes,None,No,0
5919-VCZYM,2,No,Yes,No,0,No,None,No,0
5921-NGYRH,64,Yes,Yes,No,22,Yes,Offer B,No,0
5922-ABDVO,19,Yes,Yes,Yes,47,No,Offer D,Yes,1
5923-GXUOC,10,Yes,Yes,No,2,Yes,None,No,0
5924-IFQTT,13,Yes,Yes,Yes,23,Yes,None,Yes,4
5924-SNGKP,41,No,Yes,No,0,No,None,No,0
5928-QLDHB,9,Yes,Yes,Yes,3,Yes,None,No,0
5930-GBIWP,69,Yes,Yes,Yes,26,Yes,None,No,0
5931-FLJJF,7,Yes,Yes,No,22,Yes,None,Yes,1
5934-RMPOV,22,Yes,Yes,Yes,19,Yes,Offer D,No,0
5934-TSSAU,23,Yes,Yes,No,75,Yes,Offer D,Yes,6
5935-FCCNB,17,Yes,Yes,Yes,11,Yes,None,No,0
5937-EORGB,15,Yes,Yes,Yes,26,Yes,None,Yes,9
5939-SXWHM,48,No,Yes,Yes,0,No,Offer B,Yes,1
5939-XAIXZ,19,Yes,Yes,Yes,27,Yes,Offer D,No,0
5940-AHUHD,1,Yes,Yes,No,41,Yes,Offer E,No,0
5940-NFXKV,19,Yes,Yes,Yes,25,No,None,Yes,1
5944-UGLLK,53,Yes,No,No,17,Yes,Offer B,No,0
5945-AZYHT,71,Yes,Yes,Yes,9,Yes,Offer A,Yes,9
5947-SGKCL,15,Yes,Yes,Yes,59,Yes,Offer D,Yes,6
5948-UJZLF,2,Yes,Yes,No,71,Yes,None,No,0
5949-EBSQK,4,Yes,Yes,No,21,Yes,None,Yes,4
5949-HGVJL,26,Yes,Yes,No,20,No,None,Yes,7
5949-XIKAE,8,Yes,Yes,No,25,Yes,None,Yes,1
5950-AAAGJ,18,Yes,Yes,Yes,73,Yes,Offer D,No,0
5951-AOFIH,33,Yes,Yes,No,51,No,None,No,0
5954-BDFSG,72,Yes,Yes,Yes,21,No,None,No,0
5955-EPOAZ,6,No,Yes,No,0,No,None,No,0
5955-ERIHD,18,Yes,Yes,Yes,20,Yes,Offer D,Yes,1
5956-VKDTT,5,Yes,Yes,Yes,22,Yes,Offer E,Yes,4
5956-YHHRX,21,Yes,Yes,Yes,17,No,Offer D,No,0
5959-BELXA,32,Yes,Yes,Yes,18,Yes,Offer C,No,0
5960-MVTUK,3,Yes,No,No,18,Yes,Offer E,No,0
5960-WPXQM,1,Yes,Yes,No,52,Yes,None,No,0
5961-VUSRV,12,No,Yes,No,0,No,Offer D,No,0
5965-GGPRW,72,Yes,Yes,Yes,14,Yes,Offer A,Yes,5
5966-EMAZU,64,Yes,Yes,Yes,71,Yes,Offer B,Yes,1
5968-HYJRZ,47,No,Yes,Yes,0,No,Offer B,Yes,3
5968-VXZLG,2,Yes,Yes,No,12,Yes,None,No,0
5968-XQIVE,72,Yes,Yes,Yes,18,Yes,Offer A,Yes,2
5970-GHJAW,46,No,Yes,No,0,No,Offer B,Yes,9
5973-EJGDP,51,Yes,Yes,Yes,52,No,Offer B,No,0
5975-BAICR,36,Yes,Yes,No,14,Yes,None,Yes,8
5976-JCJRH,10,Yes,Yes,No,23,Yes,Offer D,Yes,1
5977-CKHON,43,Yes,Yes,Yes,53,Yes,Offer B,Yes,3
5980-BDHPY,72,Yes,Yes,Yes,26,Yes,None,Yes,5
5980-NOPLP,44,Yes,Yes,Yes,59,Yes,None,Yes,4
5981-ITEMU,40,Yes,Yes,Yes,23,Yes,Offer B,Yes,1
5981-ZVXOT,35,Yes,Yes,Yes,3,Yes,Offer C,No,0
5982-FPVQN,37,Yes,Yes,Yes,15,Yes,None,Yes,2
5982-PSMKW,23,Yes,Yes,Yes,51,Yes,Offer D,Yes,1
5982-XMDEX,65,No,Yes,Yes,0,No,Offer B,No,0
5985-BEHZK,72,Yes,Yes,Yes,10,Yes,Offer A,Yes,1
5985-TBABQ,32,Yes,Yes,Yes,5,Yes,Offer C,No,0
5986-WWXDV,39,No,Yes,No,0,No,None,No,0
5989-AXPUC,68,Yes,Yes,Yes,27,Yes,Offer A,Yes,1
5989-OMNJE,24,Yes,No,No,27,Yes,None,Yes,6
5989-PGKJB,16,Yes,Yes,No,28,Yes,Offer D,No,0
5993-BQHEA,12,No,Yes,No,0,No,None,No,0
5993-JSUWV,66,Yes,Yes,No,30,Yes,None,No,0
5995-LFTLE,58,No,Yes,Yes,0,No,None,No,0
5995-OIGLP,12,Yes,Yes,No,10,Yes,None,No,0
5995-SNNEW,23,Yes,Yes,Yes,14,No,None,Yes,1
5995-WWKKG,37,No,Yes,No,0,No,Offer C,No,0
5996-DAOQL,1,No,Yes,No,0,No,Offer E,No,0
5996-EBTKM,67,Yes,Yes,Yes,24,Yes,Offer A,Yes,1
5996-NRVXR,40,Yes,Yes,No,18,Yes,None,Yes,2
5997-OPVFA,72,Yes,Yes,Yes,30,Yes,Offer A,Yes,7
5998-DZLYR,61,Yes,Yes,Yes,13,Yes,Offer B,Yes,1
5998-VVEJY,26,Yes,Yes,Yes,22,Yes,None,No,0
5999-LCXAO,1,Yes,No,No,24,Yes,None,No,0
6000-APYLU,9,Yes,Yes,No,7,Yes,None,No,0
6000-UKLWI,41,No,Yes,No,0,No,None,No,0
6005-OBZPH,26,Yes,Yes,Yes,12,Yes,Offer C,No,0
6007-TCTST,72,Yes,Yes,Yes,24,Yes,None,Yes,9
6008-NAIXK,54,Yes,No,No,26,Yes,None,No,0
6010-DDPPW,70,No,Yes,Yes,0,No,Offer A,Yes,7
6013-BHCAW,61,Yes,Yes,Yes,41,Yes,None,Yes,1
