customer_id,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,unit
6114-TCFID,One Year,No,Credit card (automatic),3950,0,1082.75,0,0,0,1082.75,cents
6115-ZTBFQ,Two Year,No,Bank transfer (automatic),65.5,0,4919.7,0,0,0,4919.7,dollars
6116-RFVHN,Month-to-Month,Yes,Electronic check,100.45,35.29,3414.65,0,0,1199.86,4614.51,dollars
6119-SPUDB,Two Year,No,Mailed check,38.25,0,1755.35,0,0,0,1755.35,dollars
6120-RJKLU,Two Year,Yes,Credit card (automatic),79.95,24.62,4819.75,0,0,1526.44,6346.19,dollars
6121-TNHBO,One Year,No,Bank transfer (automatic),8300,15.62,5243.05,0,0,984.06,6227.11,cents
6121-VZNQB,Month-to-Month,Yes,Mailed check,1910.0000000000002,34.79,19.1,0,0,34.79,53.89,cents
6122-EFVKN,Two Year,No,Mailed check,3575,0,830.8,0,0,0,830.8,cents
6122-LJADA,Two Year,Yes,Credit card (automatic),90.15,2.5,6237.05,0,0,175,6412.05,dollars
6124-ACRHJ,Month-to-Month,No,Mailed check,19.75,41.28,19.75,0,0,41.28,61.03,dollars
6127-ISGTU,Month-to-Month,Yes,Electronic check,84.95,6.82,1378.25,0,0,109.12,1487.37,dollars
6127-IYJOZ,Month-to-Month,Yes,Mailed check,45.85,40.38,45.85,0,0,40.38,86.23,dollars
6128-AQBMT,Two Year,Yes,Electronic check,53.95,0,2215.4,0,0,0,2215.4,dollars
6128-CZOMY,Month-to-Month,Yes,Electronic check,4565,36.99,45.65,0,0,36.99,82.64,cents
6128-DAFVY,Month-to-Month,Yes,Credit card (automatic),44.85,0,2564.95,0,0,0,2564.95,dollars
6131-FOYAS,Month-to-Month,Yes,Electronic check,59.6,20.61,2094.9,0,0,721.35,2816.25,dollars
6131-IUNXN,Month-to-Month,No,Mailed check,20.2,46.91,382.2,0,0,891.29,1273.49,dollars
6131-JLWZM,Month-to-Month,Yes,Mailed check,20.3,22.01,275.4,0,0,286.13,561.53,dollars
6133-OZILE,Month-to-Month,Yes,Electronic check,35.2,0,607.3,0,50,0,657.3,dollars
6134-KWTBV,Two Year,No,Bank transfer (automatic),23.4,48.93,1429.65,0,0,3033.66,4463.31,dollars
6135-OZQVA,Month-to-Month,Yes,Electronic check,53.65,40.42,404.35,0,0,282.94,687.29,dollars
6137-MFAJN,Month-to-Month,Yes,Electronic check,44.8,0,2104.55,0,0,0,2104.55,dollars
6137-NICCO,Month-to-Month,Yes,Mailed check,94.05,41.29,518.75,0,0,247.74,766.49,dollars
6139-ZZRBQ,Two Year,Yes,Bank transfer (automatic),20.05,4.99,1198.05,0,0,319.36,1517.41,dollars
6140-QNRQQ,Month-to-Month,Yes,Mailed check,7155,17.27,71.55,0,0,17.27,88.82,cents
6141-OOXUQ,Month-to-Month,No,Mailed check,1964.9999999999998,17.25,19.65,0,0,17.25,36.9,cents
6142-VSJQO,Month-to-Month,Yes,Bank transfer (automatic),44.35,40.42,44.35,0,0,40.42,84.77,dollars
6143-JQKEA,Month-to-Month,Yes,Credit card (automatic),45.8,15.45,436.2,0,0,154.5,590.7,dollars
6145-NNPNO,Month-to-Month,No,Bank transfer (automatic),4415,9.82,44.15,0,0,9.82,53.97,cents
6147-CBCRA,Month-to-Month,No,Mailed check,2005,4.15,669.45,0,0,136.95,806.4,cents
6152-ONASV,One Year,No,Bank transfer (automatic),5825,41.46,3975.7,0,140,2819.28,6934.98,cents
6156-UZDLF,One Year,Yes,Credit card (automatic),8715,45.09,2274.1,0,20,1172.34,3466.44,cents
6158-DWPZT,One Year,No,Bank transfer (automatic),2410,0,259.8,0,0,0,259.8,cents
6158-HDPXZ,Month-to-Month,No,Mailed check,25.35,0,25.35,0,0,0,25.35,dollars
6161-ERDGD,One Year,No,Electronic check,85.45,23.41,6300.85,0,0,1662.11,7962.96,dollars
6161-UUUTA,Month-to-Month,Yes,Electronic check,7990.000000000001,2.98,260.9,0,0,8.94,269.84,cents
6164-HAQTX,Two Year,No,Bank transfer (automatic),5395,0,3888.65,0,0,0,3888.65,cents
6164-HXUGH,Month-to-Month,No,Mailed check,19.85,6.48,119.3,0,0,38.88,158.18,dollars
6166-ILMNY,Month-to-Month,No,Bank transfer (automatic),69.75,26.44,144.55,0,0,52.88,197.43,dollars
6166-YIPFO,Two Year,Yes,Electronic check,64.7,0,4746.05,0,140,0,4886.05,dollars
6168-WFVVF,Month-to-Month,Yes,Electronic check,70.3,5.54,235.5,0,0,16.62,252.12,dollars
6168-YBYNP,Month-to-Month,Yes,Electronic check,111.35,48.12,6519.75,0,0,2839.08,9358.83,dollars
6169-PGNCD,Two Year,Yes,Credit card (automatic),74.3,6.45,4166.35,0,0,367.65,4534,dollars
6169-PPETC,Two Year,No,Bank transfer (automatic),20.5,47.33,759.35,0,0,1656.55,2415.9,dollars
6171-ZTVYB,Month-to-Month,No,Bank transfer (automatic),66.25,26.1,2907.35,6.41,0,1122.3,4023.24,dollars
6172-FECYY,Month-to-Month,No,Electronic check,8450,39.6,4254.85,0,0,1940.4,6195.25,cents
6173-GOLSU,Two Year,Yes,Credit card (automatic),94.65,7.2,6079,0,0,482.4,6561.4,dollars
6173-ITPWD,Month-to-Month,Yes,Bank transfer (automatic),83.35,17.54,4065,0,140,824.38,5029.38,dollars
6174-NRBTZ,One Year,Yes,Bank transfer (automatic),30.75,0,1489.3,0,0,0,1489.3,dollars
6175-IRFIT,Month-to-Month,No,Mailed check,78.75,32.91,426.35,0,10,164.55,600.9,dollars
6176-YJWAS,Two Year,Yes,Credit card (automatic),97.95,38.3,7114.25,0,0,2757.6,9871.85,dollars
6177-PEVRA,Two Year,No,Credit card (automatic),55.5,13.03,2627.35,0,0,625.44,3252.79,dollars
6178-KFNHS,Month-to-Month,Yes,Electronic check,7830,35.8,909.25,0,0,429.6,1338.85,cents
6179-GJPSO,Month-to-Month,Yes,Credit card (automatic),10815,31.83,4600.7,0,0,1368.69,5969.39,cents
6180-YBIQI,Month-to-Month,No,Mailed check,24.3,0,100.2,0,0,0,100.2,dollars
6181-AXXYF,Two Year,No,Credit card (automatic),24.75,47.69,1859.1,0,0,3433.68,5292.78,dollars
6184-DYUOB,Month-to-Month,Yes,Mailed check,19.6,41.9,55.25,0,0,125.7,180.95,dollars
6185-TASNN,Two Year,No,Electronic check,46.3,11.51,46.3,0,0,11.51,57.81,dollars
6188-UXBBR,One Year,Yes,Credit card (automatic),20.25,10.54,814.75,0,0,400.52,1215.27,dollars
6194-HBGQN,One Year,Yes,Credit card (automatic),81.15,34.75,4126.2,0,0,1772.25,5898.45,dollars
6195-MELTI,One Year,Yes,Mailed check,54.65,9.32,3134.7,0,0,531.24,3665.94,dollars
6196-HBOBZ,Two Year,Yes,Electronic check,99.35,30.44,6347.55,0,0,1978.6,8326.15,dollars
6198-PNNSZ,One Year,No,Bank transfer (automatic),109.8,37.76,6109.65,0,0,2114.56,8224.21,dollars
6198-RTPMF,Month-to-Month,No,Electronic check,92.6,9.22,1579.7,0,0,156.74,1736.44,dollars
6198-ZFIOJ,Month-to-Month,No,Electronic check,75.6,19.3,402.5,0,10,96.5,509,dollars
6199-IPCAO,Two Year,No,Mailed check,2610,5.35,692.55,0,0,155.15,847.7,cents
6199-IWKGC,One Year,No,Electronic check,100.25,21.46,4753.85,0,0,987.16,5741.01,dollars
6202-DYYFX,One Year,Yes,Credit card (automatic),76,19.72,1783.6,0,0,433.84,2217.44,dollars
6202-JVYEU,One Year,Yes,Electronic check,19.9,4.02,164.6,0,0,36.18,200.78,dollars
6203-HBZPA,Two Year,No,Credit card (automatic),6390,0,3334.95,0,0,0,3334.95,cents
6204-IEUXJ,Month-to-Month,No,Credit card (automatic),8009.999999999999,40.67,217.55,0,0,122.01,339.56,cents
6207-WIOLX,Month-to-Month,Yes,Credit card (automatic),5860,0,1502.65,4.48,0,0,1498.17,cents
6210-KBBPI,Month-to-Month,Yes,Credit card (automatic),99.45,10.66,919.4,0,0,95.94,1015.34,dollars
6211-WHMYA,Month-to-Month,Yes,Electronic check,43.85,0,2751,0,30,0,2781,dollars
6211-WWLTF,Two Year,No,Credit card (automatic),99.7,26.81,6330.4,0,0,1689.03,8019.43,dollars
6212-ATMLK,Month-to-Month,Yes,Electronic check,95.7,49.14,4729.75,0,140,2457,7326.75,dollars
6214-EDAKZ,Month-to-Month,No,Electronic check,5515,5.26,1206.05,0,30,115.72,1351.77,cents
6215-NQCPY,Month-to-Month,Yes,Electronic check,99.7,10.12,1566.75,0,0,151.8,1718.55,dollars
6217-KDYWC,Two Year,Yes,Mailed check,1960.0000000000002,5.71,1170.55,0,0,325.47,1496.02,cents
6217-TOWGS,Month-to-Month,Yes,Bank transfer (automatic),75.4,7.6,1322.55,0,0,129.2,1451.75,dollars
6218-KNUBD,Month-to-Month,No,Electronic check,59.45,10.88,357.6,0,0,65.28,422.88,dollars
6221-AVQYL,Month-to-Month,Yes,Credit card (automatic),73.25,2.96,131.05,0,0,5.92,136.97,dollars
6223-DHJGV,One Year,Yes,Mailed check,20.65,23.25,958.1,0,0,976.5,1934.6,dollars
6227-FBDXH,One Year,No,Bank transfer (automatic),99.5,3.81,6841.45,0,0,262.89,7104.34,dollars
6227-HWPWX,Month-to-Month,No,Bank transfer (automatic),6900,4.67,994.8,0,0,70.05,1064.85,cents
6229-LSCKB,Month-to-Month,Yes,Electronic check,79.7,48.32,497.6,0,0,289.92,787.52,dollars
6229-UOLQL,One Year,Yes,Mailed check,52,0,2884.9,0,0,0,2884.9,dollars
6230-BSUXY,Month-to-Month,Yes,Electronic check,8500,42.5,85,0,0,42.5,127.5,cents
6231-WFGFH,Month-to-Month,Yes,Mailed check,20.5,3.63,77.6,0,0,14.52,92.12,dollars
6233-HXJMX,Month-to-Month,Yes,Credit card (automatic),89.3,13.82,4192.15,0,0,621.9,4814.05,dollars
6234-PFPXL,Month-to-Month,No,Credit card (automatic),95.9,35.62,2234.95,0,0,783.64,3018.59,dollars
6234-RAAPL,Two Year,No,Bank transfer (automatic),9990,23.66,7251.7,0,0,1703.52,8955.22,cents
6235-VDHOM,Month-to-Month,No,Electronic check,28.45,0,131.05,0,0,0,131.05,dollars
6240-EURKS,Month-to-Month,Yes,Electronic check,35,0,553,0,70,0,623,dollars
6242-FEGFD,Two Year,No,Mailed check,9660,36.55,6424.25,0,0,2412.3,8836.55,cents
6242-MBHPK,One Year,Yes,Electronic check,95.1,41.88,2326.05,0,0,963.24,3289.29,dollars
6242-SGYTS,One Year,Yes,Credit card (automatic),94.95,15.76,5791.85,0,0,977.12,6768.97,dollars
6243-OZGFH,Month-to-Month,Yes,Electronic check,44.95,0,996.85,25.84,40,0,1011.01,dollars
6244-BESBM,Two Year,Yes,Credit card (automatic),95.2,12.02,6671.7,0,0,829.38,7501.08,dollars
6248-BSHKG,One Year,No,Mailed check,20.4,31.49,1226.45,0,0,1920.89,3147.34,dollars
6248-TKCQV,Two Year,Yes,Bank transfer (automatic),8059.999999999999,43.81,5460.2,0,0,3066.7,8526.9,cents
6250-CGGUN,One Year,No,Electronic check,84.4,30.66,4484.05,0,0,1655.64,6139.69,dollars
6252-DFGTK,One Year,No,Credit card (automatic),68.1,30.36,2479.25,0,0,1123.32,3602.57,dollars
6253-GNHWH,Two Year,No,Mailed check,7109.999999999999,45.81,5224.95,0,0,3252.51,8477.46,cents
6253-WRFHY,One Year,Yes,Electronic check,64.75,13.32,877.35,0,0,173.16,1050.51,dollars
6257-DTAYD,Two Year,Yes,Credit card (automatic),104.15,3.86,7365.3,0,0,274.06,7639.36,dollars
6257-RJOHI,Month-to-Month,Yes,Mailed check,5080,1.88,202.3,0,0,7.52,209.82,cents
6258-NGCNG,Month-to-Month,No,Mailed check,23.5,1.41,173,0,0,9.87,182.87,dollars
6258-PVZWJ,Two Year,Yes,Credit card (automatic),90.8,11.83,6302.85,0,0,804.44,7107.29,dollars
6259-WJQLC,One Year,Yes,Credit card (automatic),81.1,1.12,2619.25,19.25,0,35.84,2635.84,dollars
6260-ONULR,Month-to-Month,Yes,Mailed check,62.8,42.19,62.8,0,0,42.19,104.99,dollars
6260-XLACS,One Year,No,Mailed check,19.7,23.04,117.8,0,0,92.16,209.96,dollars
6261-LHRTG,Month-to-Month,Yes,Credit card (automatic),54.75,39.84,1406.9,0,0,1035.84,2442.74,dollars
6261-RCVNS,One Year,No,Credit card (automatic),73.9,5.75,3160.55,0,0,241.5,3402.05,dollars
6265-FRMTQ,Two Year,No,Bank transfer (automatic),20.4,25.58,609.1,0,0,792.98,1402.08,dollars
6265-SXWBU,One Year,No,Credit card (automatic),95.75,42.45,6511.25,0,0,2929.05,9440.3,dollars
6266-QHOJZ,One Year,Yes,Electronic check,89.85,38.33,5844.65,0,0,2491.45,8336.1,dollars
6267-DCFFZ,Two Year,Yes,Electronic check,9005,47.75,2627.2,0,0,1432.5,4059.7,cents
6270-OMFIW,One Year,Yes,Electronic check,94.4,47.4,5610.25,0,0,2844,8454.25,dollars
6275-YDUVO,Month-to-Month,Yes,Mailed check,8620,24.05,178.7,0,0,48.1,226.8,cents
6278-FEPBZ,Month-to-Month,No,Mailed check,20.25,2.6,186.15,0,0,23.4,209.55,dollars
6281-FKEWS,One Year,Yes,Electronic check,49.05,0,2265,0,0,0,2265,dollars
6283-GITPX,Two Year,Yes,Credit card (automatic),7690.000000000001,4.76,5522.7,0,0,337.96,5860.66,cents
6284-AHOOQ,Month-to-Month,Yes,Bank transfer (automatic),9050,46.11,1910.6,0,0,1014.42,2925.02,cents
6284-KMNUF,One Year,Yes,Electronic check,98,37.5,5270.6,0,0,2100,7370.6,dollars
6285-FTQBF,Two Year,No,Credit card (automatic),25.55,36.82,1867.7,0,0,2651.04,4518.74,dollars
6286-SUUWT,Month-to-Month,No,Mailed check,19.95,27.08,19.95,0,0,27.08,47.03,dollars
6286-ZHAOK,Month-to-Month,Yes,Bank transfer (automatic),25.55,36.85,507.4,0,0,737,1244.4,dollars
6288-CHQJB,Two Year,No,Bank transfer (automatic),69.95,28.17,3871.85,0,0,1521.18,5393.03,dollars
6288-LBEAR,Month-to-Month,Yes,Mailed check,79.1,15.18,1783.75,0,0,349.14,2132.89,dollars
6289-CPNLD,One Year,Yes,Mailed check,7390.000000000001,33.32,2405.05,0,0,1099.56,3504.61,cents
6292-TOSSS,Two Year,No,Bank transfer (automatic),24.9,47.16,1195.25,0,0,2358,3553.25,dollars
6295-OSINB,Two Year,Yes,Electronic check,109.65,6.89,7880.25,0,10,496.08,8386.33,dollars
6296-DDOOR,One Year,No,Electronic check,58.2,24.35,1045.25,0,0,462.65,1507.9,dollars
6297-NOOPG,Two Year,Yes,Electronic check,110.5,28.54,7752.05,0,0,1997.8,9749.85,dollars
6298-QDFNH,Month-to-Month,Yes,Electronic check,79.35,19.19,1730.35,0,0,422.18,2152.53,dollars
6300-BWMJX,Month-to-Month,No,Electronic check,93.35,20.78,5386.5,36.07,0,1226.02,6576.45,dollars
6302-JGYRJ,One Year,Yes,Mailed check,79.45,6.71,2587.7,0,0,208.01,2795.71,dollars
6303-KFWSL,One Year,Yes,Electronic check,55.25,39.35,1620.2,0,0,1141.15,2761.35,dollars
6304-IJFSQ,Month-to-Month,Yes,Mailed check,49.9,46.57,130.1,0,0,139.71,269.81,dollars
6305-YLBMM,One Year,Yes,Bank transfer (automatic),10405,2.52,7262,0,0,173.88,7435.88,cents
6308-CQRBU,Two Year,No,Electronic check,10925,29.78,7707.7,0,0,2114.38,9822.08,cents
6311-UEUME,Month-to-Month,Yes,Electronic check,7890.000000000001,44.33,2384.15,0,0,1285.57,3669.72,cents
6313-GIDIT,Month-to-Month,Yes,Electronic check,54.45,0,2854.55,20.16,0,0,2834.39,dollars
6317-YPKDH,Month-to-Month,No,Bank transfer (automatic),29.95,0,29.95,0,0,0,29.95,dollars
6319-IEJWJ,Month-to-Month,Yes,Electronic check,90.2,49.69,1776.55,0,0,993.8,2770.35,dollars
6319-QSUSR,Month-to-Month,No,Credit card (automatic),1970,44.88,216.2,0,0,493.68,709.88,cents
6322-HRPFA,Month-to-Month,No,Credit card (automatic),59.6,5.29,2970.3,0,0,259.21,3229.51,dollars
6322-PJJDJ,Two Year,Yes,Electronic check,94.8,36.3,4690.65,0,70,1778.7,6539.35,dollars
6323-AYBRX,Two Year,No,Mailed check,1935.0000000000002,26.63,1099.6,14.22,0,1571.17,2656.55,cents
6326-MTTXK,Month-to-Month,No,Electronic check,100.85,3.27,819.55,0,0,26.16,845.71,dollars
6328-ZPBGN,Month-to-Month,Yes,Bank transfer (automatic),95.15,3.62,997.65,0,0,39.82,1037.47,dollars
6330-JKLPC,Month-to-Month,Yes,Bank transfer (automatic),80.5,11.5,896.9,0,0,126.5,1023.4,dollars
6331-EWIEB,Month-to-Month,Yes,Electronic check,85.25,1.36,1734.5,0,0,27.2,1761.7,dollars
6331-LWDTQ,Month-to-Month,Yes,Credit card (automatic),72.15,33.75,794.25,0,80,337.5,1211.75,dollars
6332-FBZRI,One Year,Yes,Credit card (automatic),6934.999999999999,36.21,4653.25,9.99,0,2426.07,7069.33,cents
6333-YDVLT,One Year,Yes,Credit card (automatic),11000,33.11,7138.65,0,0,2152.15,9290.8,cents
6338-AVWCY,Month-to-Month,Yes,Mailed check,4015,0,130.75,0,0,0,130.75,cents
6339-DKLMK,Month-to-Month,Yes,Electronic check,31.65,0,389.95,0,0,0,389.95,dollars
6339-RZCBJ,Two Year,No,Credit card (automatic),78.9,3.59,3771.5,0,0,172.32,3943.82,dollars
6339-TBELP,Two Year,Yes,Credit card (automatic),86.4,6.75,6172,0,0,479.25,6651.25,dollars
6339-YPSAH,Month-to-Month,Yes,Electronic check,7380,1.85,704.3,0,50,16.65,770.95,cents
6340-DACFT,Two Year,No,Credit card (automatic),20.55,10.13,1070.25,0,0,506.5,1576.75,dollars
6341-AEVKX,One Year,Yes,Electronic check,104.3,44.95,6613.65,0,0,2786.9,9400.55,dollars
6341-JVQGF,One Year,Yes,Mailed check,8115.000000000001,39.34,2545.75,0,0,1219.54,3765.29,cents
6344-SFJVH,Month-to-Month,No,Credit card (automatic),2490,0,505.95,0,0,0,505.95,cents
6345-FZOQH,Two Year,No,Mailed check,19.9,30.86,1363.45,0,0,2129.34,3492.79,dollars
6345-HOVES,Month-to-Month,Yes,Bank transfer (automatic),2505,0,852.7,0,0,0,852.7,cents
6345-ULYRW,One Year,No,Mailed check,88.4,24.62,3912.9,0,0,1083.28,4996.18,dollars
6347-DCUIK,Month-to-Month,Yes,Mailed check,74.15,29.24,811.8,0,0,292.4,1104.2,dollars
6348-SNFUS,Two Year,Yes,Credit card (automatic),55.45,0,4179.2,0,0,0,4179.2,dollars
6349-JDHQP,Two Year,No,Credit card (automatic),1985.0000000000002,18.81,1049.6,0,0,996.93,2046.53,cents
6350-XFYGW,Two Year,Yes,Electronic check,94.75,19,422.4,0,0,76,498.4,dollars
6351-SCJKT,Month-to-Month,No,Mailed check,4135,0,107.25,0,0,0,107.25,cents
6352-GIGGQ,One Year,Yes,Bank transfer (automatic),88.8,37.32,5903.15,0,0,2500.44,8403.59,dollars
6352-TWCAU,Month-to-Month,Yes,Electronic check,86.45,19.07,3029.1,0,0,667.45,3696.55,dollars
6353-BRMMA,Month-to-Month,Yes,Bank transfer (automatic),10410,42.35,5645.8,0,0,2286.9,7932.7,cents
6356-ELRKD,Month-to-Month,Yes,Electronic check,95.6,6.67,95.6,0,0,6.67,102.27,dollars
6357-JJPQT,Month-to-Month,Yes,Electronic check,80.5,26.86,232.35,0,0,80.58,312.93,dollars
6358-LYNGM,Month-to-Month,Yes,Electronic check,74.9,1.84,74.9,0,0,1.84,76.74,dollars
6360-SVNWV,Two Year,Yes,Credit card (automatic),73.55,47.48,2094.65,0,0,1471.88,3566.53,dollars
6362-QHAFM,One Year,Yes,Electronic check,108.3,42.45,4586.15,0,0,1782.9,6369.05,dollars
6365-HITVU,Two Year,No,Credit card (automatic),87.25,48.08,6328.7,0,0,3413.68,9742.38,dollars
6365-MTGZX,Month-to-Month,Yes,Electronic check,96,24.76,2122.45,0,0,594.24,2716.69,dollars
6366-XIVKZ,Month-to-Month,Yes,Mailed check,63.15,39.2,816.8,0,0,509.6,1326.4,dollars
6366-ZGQGL,Month-to-Month,No,Bank transfer (automatic),2480,0,24.8,0,0,0,24.8,cents
6368-NWMCE,Month-to-Month,No,Credit card (automatic),68.15,21.19,2656.3,0,0,805.22,3461.52,dollars
6368-TZZDT,Two Year,No,Credit card (automatic),19.5,3.57,96.85,0,0,14.28,111.13,dollars
6369-MCAKO,Two Year,Yes,Bank transfer (automatic),89.05,47.91,6185.8,0,0,3257.88,9443.68,dollars
6370-ZVHDV,Two Year,No,Bank transfer (automatic),25.3,40.37,1554.9,0,0,2462.57,4017.47,dollars
6371-NZYEG,Two Year,No,Mailed check,6425,23.31,1024,0,0,372.96,1396.96,cents
6372-RFVNS,Month-to-Month,No,Electronic check,78.8,28.04,78.8,0,0,28.04,106.84,dollars
6374-AFWOX,Two Year,No,Mailed check,65.65,46.71,3047.15,0,0,2148.66,5195.81,dollars
6374-NTQLP,Two Year,Yes,Credit card (automatic),104.1,16.82,7447.7,0,40,1211.04,8698.74,dollars
6376-GAHQE,Month-to-Month,No,Electronic check,77.85,42.8,299.2,0,10,171.2,480.4,dollars
6377-KSLXC,Month-to-Month,No,Mailed check,1995,24.16,107.05,0,0,120.8,227.85,cents
6377-WHAOX,Month-to-Month,Yes,Electronic check,106.15,9.98,6411.25,0,0,598.8,7010.05,dollars
6379-RXJRQ,Month-to-Month,Yes,Electronic check,7009.999999999999,22.03,659.65,34.69,0,220.3,845.26,cents
6380-ARCEH,Month-to-Month,No,Mailed check,2020,41.1,20.2,0,0,41.1,61.3,cents
6383-ZTSIW,One Year,No,Mailed check,99.1,9.13,3877.95,0,0,356.07,4234.02,dollars
6384-VMJHP,Two Year,Yes,Credit card (automatic),73,23.02,5265.2,0,0,1657.44,6922.64,dollars
6386-SZZKH,Two Year,Yes,Bank transfer (automatic),107.95,6.45,5293.2,0,0,316.05,5609.25,dollars
6388-TABGU,One Year,No,Bank transfer (automatic),56.15,7.96,3487.95,0,0,493.52,3981.47,dollars
6390-DSAZX,Month-to-Month,Yes,Mailed check,7359.999999999999,6.19,73.6,0,0,6.19,79.79,cents
6393-WRYZE,Month-to-Month,Yes,Electronic check,97.65,43.33,3207.55,0,0,1473.22,4680.77,dollars
6394-HHHZM,Month-to-Month,No,Mailed check,2070,38.41,57.5,0,0,115.23,172.73,cents
6394-MFYNG,Month-to-Month,Yes,Bank transfer (automatic),10740,5.19,5121.3,0,0,249.12,5370.42,cents
6397-JNZZG,Month-to-Month,No,Credit card (automatic),5555,0,2342.2,0,0,0,2342.2,cents
6400-BWQKW,Month-to-Month,Yes,Electronic check,7905,19.74,434.5,0,0,118.44,552.94,cents
6402-EJMWF,Month-to-Month,Yes,Mailed check,55.3,21.03,238.5,0,0,84.12,322.62,dollars
6402-SSEJG,One Year,No,Electronic check,61.05,0,1540.2,0,0,0,1540.2,dollars
6402-ZFPPI,Month-to-Month,Yes,Mailed check,102.8,36.5,2660.2,0,0,912.5,3572.7,dollars
6407-GSJNL,Two Year,No,Bank transfer (automatic),24.95,44.35,1288,0,0,2261.85,3549.85,dollars
6407-UTSLV,Two Year,Yes,Bank transfer (automatic),8380,32.98,163.7,0,0,65.96,229.66,cents
6408-OTUBZ,One Year,Yes,Bank transfer (automatic),104.55,16.39,6779.05,0,0,1081.74,7860.79,dollars
6408-WHTEF,Two Year,Yes,Mailed check,89.4,2.75,6376.55,0,0,198,6574.55,dollars
6410-LEFEN,Month-to-Month,No,Electronic check,45.15,15.62,416.45,0,0,140.58,557.03,dollars
6413-XKKPU,Month-to-Month,Yes,Electronic check,8940,19.19,1539.45,0,0,326.23,1865.68,cents
6416-JNVRK,One Year,No,Credit card (automatic),55.65,2.03,2688.85,0,0,93.38,2782.23,dollars
6416-TVAIH,Month-to-Month,Yes,Electronic check,68.5,30.62,68.5,0,0,30.62,99.12,dollars
6416-YJTTB,Month-to-Month,Yes,Bank transfer (automatic),7950,8.48,795.65,0,0,93.28,888.93,cents
6418-HNFED,Two Year,Yes,Credit card (automatic),8325,40.34,4089.45,0,0,2057.34,6146.79,cents
6418-PIQSP,Two Year,No,Mailed check,8100,13.32,4985.9,0,0,825.84,5811.74,cents
6419-ZTTLE,One Year,Yes,Electronic check,2075,45.83,485.2,37.64,0,1054.09,1501.65,cents
6421-SZVEM,One Year,Yes,Bank transfer (automatic),8285,16.13,2320.8,0,0,451.64,2772.44,cents
6424-ELEYH,Month-to-Month,Yes,Credit card (automatic),74.75,35.18,229.5,0,0,105.54,335.04,dollars
6425-JWTDV,Two Year,No,Mailed check,19.25,15.95,855.1,0,0,765.6,1620.7,dollars
6425-YQLLO,One Year,Yes,Credit card (automatic),105.95,27.75,6975.25,0,0,1831.5,8806.75,dollars
6427-FEFIG,Two Year,No,Credit card (automatic),78.6,21.43,1846.65,0,0,514.32,2360.97,dollars
6429-SHBCB,Month-to-Month,No,Mailed check,69.6,13.76,1394.55,0,0,261.44,1655.99,dollars
6432-TWQLB,Month-to-Month,Yes,Electronic check,8540,42.29,401.1,45.37,0,211.45,567.18,cents
6434-TTGJP,Two Year,No,Credit card (automatic),5370,0,521,22.97,0,0,498.03,cents
6435-SRWBJ,Month-to-Month,Yes,Electronic check,82.75,29.74,417.75,0,0,148.7,566.45,dollars
6435-VWCCY,Two Year,Yes,Credit card (automatic),9270,27.14,5968.4,0,0,1764.1,7732.5,cents
6437-UDQJM,Two Year,Yes,Credit card (automatic),84.1,47.4,6129.65,0,0,3412.8,9542.45,dollars
6437-UKHMV,Month-to-Month,Yes,Electronic check,79.7,28.92,586.05,0,0,202.44,788.49,dollars
6439-GTPCA,Month-to-Month,Yes,Electronic check,8725,4.48,3941.7,0,0,201.6,4143.3,cents
6439-LAJXL,Month-to-Month,Yes,Mailed check,68.95,34.64,593.85,0,0,311.76,905.61,dollars
6439-PKTRR,Two Year,No,Electronic check,80.7,4.11,5617.95,0,0,287.7,5905.65,dollars
6440-DKQGE,One Year,No,Credit card (automatic),64.5,27.88,1929.95,0,0,836.4,2766.35,dollars
6445-TNRXS,Two Year,Yes,Bank transfer (automatic),114.7,32.59,7849.85,0,0,2216.12,10065.97,dollars
6447-EGDIV,One Year,No,Mailed check,2095,31.79,683.25,0,0,985.49,1668.74,cents
6447-GORXK,Month-to-Month,No,Credit card (automatic),25,0,789.2,22.4,0,0,766.8,dollars
6457-GIRWB,Month-to-Month,Yes,Electronic check,69.35,22.03,69.35,0,0,22.03,91.38,dollars
6457-USBER,Month-to-Month,Yes,Electronic check,8080,41.77,80.8,0,0,41.77,122.57,cents
6458-CYIDZ,Month-to-Month,No,Electronic check,80.7,36.27,374.8,0,0,181.35,556.15,dollars
6461-PPAXN,One Year,Yes,Bank transfer (automatic),54.95,42.18,1916,0,0,1476.3,3392.3,dollars
6461-SZMCV,Two Year,No,Bank transfer (automatic),8795,9.06,6365.35,0,0,643.26,7008.61,cents
6463-HHXJR,Two Year,No,Bank transfer (automatic),10050,36.5,7030.65,0,0,2591.5,9622.15,cents
